time_us,input_abs2,output_abs2,rho_sg_abs2_norm,Omega_c
0.11102775693923482,516895470.8585298,8.080547512274966e+122,,62831853.071795866
0.11252813203300825,545734961.4840775,3.9248573751551676e+124,,62831853.071795866
0.1140285071267817,576161036.9481934,2.625228758042398e+126,,62831853.071795866
0.11552888222055514,608259713.3763736,3.0190582709943e+127,,62831853.071795866
0.11702925731432859,642121599.5466828,6.585655249977359e+129,,62831853.071795866
0.11852963240810203,677842138.2208499,6.794502517138586e+129,,62831853.071795866
0.1200300075018755,715521859.9462842,1.3632088203124123e+133,,62831853.071795866
0.12153038259564894,755266649.962032,1.2562221315008956e+133,,62831853.071795866
0.12303075768942236,797188028.8736229,2.3682119270637475e+136,,62831853.071795866
0.1245311327831958,841403447.7945354,2.03940884627287e+137,,62831853.071795866
0.12603150787696923,888036598.6869512,3.3955317526603566e+139,,62831853.071795866
0.1275318829707427,937217740.6707226,9.558920199567864e+140,,62831853.071795866
0.12903225806451615,989084043.1078119,3.761784388286881e+142,,62831853.071795866
0.13053263315828958,1043779946.3092653,2.960742517015247e+144,,62831853.071795866
0.13203300825206304,1101457540.7542183,2.620990761454544e+145,,62831853.071795866
0.13353338334583648,1162276965.7538886,7.191022526506496e+147,,62831853.071795866
0.1350337584396099,1226406828.540103,3.4876086563656966e+147,,62831853.071795866
0.13653413353338334,1294024644.8063223,1.4484420886816416e+151,,62831853.071795866
0.1380345086271568,1365317301.7794704,2.2862097568317837e+151,,62831853.071795866
0.13953488372093023,1440481544.9546676,2.4476516959925615e+154,,62831853.071795866
0.1410352588147037,1519724489.6802366,2.6050954708899975e+155,,62831853.071795866
0.14253563390847712,1603264158.8390846,3.39305810093553e+157,,62831853.071795866
0.14403600900225058,1691330047.934048,1.1204749712330246e+159,,62831853.071795866
0.145536384096024,1784163718.948444,3.569242698085389e+160,,62831853.071795866
0.14703675918979747,1882019424.4212782,3.3205882799095447e+162,,62831853.071795866
