time_us,Omega_in_abs2,Omega_out_dopp_abs2,Omega_out_nodopp_abs2
1.5498874718679672,3.4953460669205035e+23,,0.11095244461026896
1.5513878469617406,3.55485934513842e+23,,0.1401251635520303
1.552888222055514,3.615244892294033e+23,,0.1711296553301075
1.5543885971492875,3.676512774327182e+23,,0.20395654759743231
1.5558889722430609,3.738673123835849e+23,,0.23509612947221184
1.5573893473368343,3.801736139611459e+23,,0.2672621368761998
1.5588897224306077,3.865712086153222e+23,,0.2891005788840257
1.5603900975243812,3.930611293161489e+23,,0.31854296425594614
1.5618904726181546,3.996444155009593e+23,,0.3346139861275392
1.563390847711928,4.0632211301942155e+23,,0.3473809948276493
1.5648912228057015,4.130952740763834e+23,,0.3519876195308058
1.566391597899475,4.199649571725181e+23,,0.3559844778666316
1.5678919729932483,4.269322270427386e+23,,0.35691465478506834
1.5693923480870218,4.3399815459235706e+23,,0.34896584122514746
1.5708927231807954,4.4116381683098036e+23,,0.3425265289835377
1.5723930982745689,4.4843029680409365e+23,,0.3191012454106528
1.5738934733683423,4.5579868352234685e+23,,0.30674014195180777
1.5753938484621157,4.6327007188848294e+23,,0.28221810775225964
1.5768942235558892,4.708455626219169e+23,,0.2540607761986741
1.5783945986496626,4.785262621809294e+23,,0.22539453333482035
1.579894973743436,4.863132826824579e+23,,0.1954282068530438
1.5813953488372094,4.942077418194665e+23,,0.16643160177259606
1.5828957239309829,5.022107627758722e+23,,0.13882193992846406
1.5843960990247563,5.103234741390099e+23,,0.11252132193242892
1.5858964741185297,5.1854700980961185e+23,,0.08582281151330504
1.5873968492123032,5.2688250890929435e+23,,0.0641614969714804
1.5888972243060766,5.3533111568551906e+23,,0.044535611322612405
1.59039759939985,5.438939794140158e+23,,0.026420307341915642
1.5918979744936235,5.5257225429865637e+23,,0.013589166523746598
1.593398349587397,5.6136709936875224e+23,,0.005282808313871286
1.5948987246811703,5.7027967837376054e+23,,0.0006838786012935362
1.5963990997749438,5.7931115967539157e+23,,0.00020577399195209194
1.5978994748687174,5.8846271613708594e+23,,0.0035127684067023665
1.5993998499624908,5.9773552501085844e+23,,0.0103692750807354
1.6009002250562643,6.071307678214916e+23,,0.019979342853956736
1.6024006001500377,6.16649630248059e+23,,0.03184629966286989
1.6039009752438111,6.262933020027678e+23,,0.0472536496881351
1.6054013503375846,6.360629767071066e+23,,0.06549455117021258
1.606901725431358,6.459598517652883e+23,,0.08417914422516058
1.6084021005251314,6.559851282349664e+23,,0.10371232614565196
1.6099024756189046,6.661400106952279e+23,,0.12117879281724799
1.6114028507126783,6.764257071118369e+23,,0.13754867365205906
1.6129032258064517,6.868434286997175e+23,,0.15781456196132132
1.6144036009002252,6.973943897826934e+23,,0.1678906681036944
1.6159039759939986,7.080798076504288e+23,,0.1808578658027483
1.617404351087772,7.189009024126008e+23,,0.19446562002482962
1.6189047261815455,7.298588968502757e+23,,0.20478048783627975
1.620405101275319,7.409550162644874e+23,,0.21057875164932782
1.6219054763690923,7.521904883220093e+23,,0.2112287597676601
1.6234058514628658,7.635665428983105e+23,,0.2118916457742322
1.6249062265566394,7.750844119177037e+23,,0.20226530353100197
1.6264066016504128,7.867453291906488e+23,,0.2017316639828285
1.6279069767441863,7.985505302482564e+23,,0.18856895306660362
1.6294073518379597,8.105012521739387e+23,,0.17614470053400907
1.6309077269317331,8.225987334322321e+23,,0.16468544617696532
1.6324081020255066,8.348442136947891e+23,,0.15063675877071914
1.63390847711928,8.472389336635222e+23,,0.13728304752745144
1.6354088522130532,8.597841348909168e+23,,0.1216089300294159
1.6369092273068266,8.72481059597505e+23,,0.10148054815450079
1.6384096024006003,8.853309504864992e+23,,0.08297369243903978
1.6399099774943737,8.983350505555868e+23,,0.06901378581546132
1.6414103525881472,9.114946029059016e+23,,0.05287973542600947
1.6429107276819206,9.248108505481578e+23,,0.03848230354391634
1.644411102775694,9.382850362059576e+23,,0.02772750176821431
1.6459114778694675,9.519184021162793e+23,,0.018665513206894243
1.6474118529632409,9.657121898271546e+23,,0.010481073121743659
1.6489122280570143,9.79667639992528e+23,,0.004758203084199702
1.6504126031507877,9.937859921643264e+23,,0.000979464546618177
1.6519129782445612,1.0080684845817279e+24,,1.6291138996769092e-05
1.6534133533383348,1.022516353957649e+24,,0.0011724544450948456
