time_us,output_co_abs2,output_counter_abs2
2.1655518394648827,5.3771567778376186e+17,5.3771567778376186e+17
2.1772575250836117,4.96041471204798e+17,4.96041471204798e+17
2.188963210702341,1.3327367536353107e+17,1.3327367536353107e+17
2.20066889632107,5840148297639545.0,5840148297639545.0
2.212374581939799,2.2218446384246744e+16,2.2218446384246744e+16
2.224080267558528,6.053093071134241e+16,6.053093071134241e+16
2.2357859531772575,7748782901007241.0,7748782901007241.0
2.2474916387959865,5.35829770591039e+16,5.35829770591039e+16
2.259197324414716,3.3947566100752506e+17,3.3947566100752506e+17
2.2709030100334444,3.795498035171007e+17,3.795498035171007e+17
2.282608695652174,1.0943256123792885e+17,1.0943256123792885e+17
2.294314381270903,3.0255068581789336e+16,3.0255068581789336e+16
2.3060200668896322,634822281486635.1,634822281486635.1
2.3177257525083608,2.7512256892227576e+16,2.7512256892227576e+16
2.32943143812709,1.588832882798712e+16,1.588832882798712e+16
2.341137123745819,2807429211570406.0,2807429211570406.0
2.3528428093645486,2981987671565545.5,2981987671565545.5
2.364548494983277,9.115226155181075e+16,9.115226155181075e+16
2.3762541806020065,2.4846652682769968e+17,2.4846652682769968e+17
2.3879598662207355,1.7902772981394563e+17,1.7902772981394563e+17
2.399665551839465,1.1204395869450091e+17,1.1204395869450091e+17
2.4113712374581935,1.9695791139957652e+16,1.9695791139957652e+16
2.423076923076923,401190698944218.7,401190698944218.7
2.434782608695652,71530793686881.69,71530793686881.69
2.4464882943143813,5809369634741807.0,5809369634741807.0
2.45819397993311,2.131303544936531e+16,2.131303544936531e+16
2.4698996655518393,763987984229.5146,763987984229.5146
2.4816053511705682,1.9840746277089064e+16,1.9840746277089064e+16
2.4933110367892977,5.3706071053239144e+16,5.3706071053239144e+16
2.505016722408026,1.4509952157641334e+17,1.4509952157641334e+17
2.5167224080267556,1.0919085914571754e+17,1.0919085914571754e+17
2.5284280936454846,6.271136362342754e+16,6.271136362342754e+16
2.540133779264214,7.0169705180228376e+16,7.0169705180228376e+16
